case_id,task,dataset,perturbation,uncorrected_single_drift,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift
fourtask_context_injection_alpaca_05,open_ended_writing,Alpaca,context_injection,0.5699559584720691,0.03576078237711241,0.18272392053394593,0.10924235145552917,0.47641854716236587,0.3671761957068367
fourtask_surface_noise_alpaca_05,open_ended_writing,Alpaca,surface_noise,0.2090620443927923,0.249185645508178,0.33438319317651727,0.29178441934234767,0.29735247763340955,0.005568058291061884
fourtask_paraphrase_alpaca_06,open_ended_writing,Alpaca,paraphrase,0.0025861939194588013,0.36627782140613396,0.001724129279639201,0.1840009753428866,0.18781601276737778,0.0038150374244911855
fourtask_reordering_alpaca_06,open_ended_writing,Alpaca,reordering,0.5365138106330316,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.5365138106330316,0.5365138106330315
fourtask_formatting_alpaca_06,open_ended_writing,Alpaca,formatting,0.5365138106330316,0.00806895112728856,0.35766582794901963,0.1828673895381541,0.18305268923283605,0.00018529969468195073
fourtask_context_injection_alpaca_06,open_ended_writing,Alpaca,context_injection,0.0,0.0,0.06831135833822681,0.034155679169113405,0.034155679169113405,0.0
fourtask_surface_noise_alpaca_06,open_ended_writing,Alpaca,surface_noise,0.012092729489765253,0.0,0.0,0.0,0.012092729489765253,0.012092729489765253
fourtask_paraphrase_alpaca_07,open_ended_writing,Alpaca,paraphrase,0.1652765867425332,0.0,0.12982307578585914,0.06491153789292957,0.10718101886663851,0.042269480973708945
fourtask_reordering_alpaca_07,open_ended_writing,Alpaca,reordering,1.1102230246251565e-16,0.018729621014260196,0.10617823288723809,0.06245392695074914,0.06102088107785559,0.0
fourtask_formatting_alpaca_07,open_ended_writing,Alpaca,formatting,0.1688890031909056,0.11949412393974305,0.03920209216453733,0.0793481080521402,0.14976247820028354,0.07041437014814335
fourtask_context_injection_alpaca_07,open_ended_writing,Alpaca,context_injection,0.1657038576560561,0.12484279811928449,0.10367204224090738,0.11425742018009594,0.0887863019086839,0.0
fourtask_surface_noise_alpaca_07,open_ended_writing,Alpaca,surface_noise,0.08543392948941064,0.12048673678693811,0.06676840721206567,0.09362757199950189,0.13031353959261163,0.03668596759310974
fourtask_paraphrase_alpaca_08,open_ended_writing,Alpaca,paraphrase,0.0840445365457152,0.12336116473179903,0.06756298941141654,0.09546207707160778,0.09357522597625265,0.0
fourtask_reordering_alpaca_08,open_ended_writing,Alpaca,reordering,0.07522302169628747,0.12301373122476578,0.0743549919477986,0.09868436158628219,0.10433172403949803,0.005647362453215843
fourtask_formatting_alpaca_08,open_ended_writing,Alpaca,formatting,0.10340986477017666,0.0897870629102963,0.0551672489154463,0.0724771559128713,0.07302922201316725,0.0005520661002959559
fourtask_context_injection_alpaca_08,open_ended_writing,Alpaca,context_injection,0.1079971301576439,0.09105067646830163,0.05607850309668938,0.0735645897824955,0.10777722430280341,0.034212634520307914
fourtask_surface_noise_alpaca_08,open_ended_writing,Alpaca,surface_noise,0.13765413355902034,0.07975679667691227,0.09781541177943236,0.08878610422817232,0.11370899979413629,0.02492289556596397
fourtask_paraphrase_alpaca_09,open_ended_writing,Alpaca,paraphrase,0.17955243751962535,0.10105820233446876,0.10662421091388656,0.10384120662417766,0.10068230336039816,0.0
fourtask_reordering_alpaca_09,open_ended_writing,Alpaca,reordering,0.09209323628865618,0.09469726876290663,0.08610055143202922,0.09039891009746792,0.09745991404253625,0.007061003945068325
fourtask_formatting_alpaca_09,open_ended_writing,Alpaca,formatting,0.10746341711388041,0.09692885429611298,0.08073941634553305,0.08883413532082302,0.1261611981701259,0.03732706284930287
fourtask_context_injection_alpaca_09,open_ended_writing,Alpaca,context_injection,0.10326495141762948,0.059602201490673155,0.24289621595359492,0.15124920872213404,0.21906510332687903,0.06781589460474499
fourtask_surface_noise_alpaca_09,open_ended_writing,Alpaca,surface_noise,0.0986736228607088,0.08563452178872526,0.022362260366185382,0.05399839107745532,0.09753259990654406,0.04353420882908874
fourtask_paraphrase_alpaca_10,open_ended_writing,Alpaca,paraphrase,0.01957347815094712,0.013035690929746066,0.04706042749979992,0.030048059214772993,0.034840674728654264,0.004792615513881271
fourtask_reordering_alpaca_10,open_ended_writing,Alpaca,reordering,0.01956285058707996,0.001724729483618681,1.1102230246251565e-16,0.000862364741809396,0.02002946682617283,0.019167102084363435
fourtask_formatting_alpaca_10,open_ended_writing,Alpaca,formatting,0.0,0.07172619922335983,0.01512937766694411,0.04342778844515197,0.04429023323678781,0.0008624447916358371
fourtask_context_injection_alpaca_10,open_ended_writing,Alpaca,context_injection,0.09490312283326396,0.0,0.06679014057411985,0.03339507028705992,0.04467627466914129,0.01128120438208137
fourtask_surface_noise_alpaca_10,open_ended_writing,Alpaca,surface_noise,0.01956285058707996,0.0,0.003251129410614969,0.0016255647053074844,0.020024763157329966,0.01839919845202248
