base_case_id,task,dataset,perturbation_family,strength_level,strength_edits,version,sample_idx,prompt,output,reference_answer,correct
rq2_dose_longfact_02,long_factual_qa,LongFactQA-Handwritten,surface_noise,3,4,perturbed,1,"Read the passage and answer the question in two to three complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Photosynthesis is the process by which plants, algae, and some bacteria convert light energy into chemical energy. In plants, chlorophyll in chloroplasts captures light, while carbon dioxide and water are used to make glucose. Oxygen is released as a byproduct. The glucose can be used for growth, stored for later, or broken down through cellular respiration.

Question: Explain how photosynthesis works and what products it creates.","Photosynthesis is the process where plants, algae, and some bacteria convert light energy into chemical energy using chlorophyll in chloroplasts to capture light. During this process, carbon dioxide and water are utilized to produce glucose, which can be used for growth, stored for later use, or broken down through cellular respiration. Oxygen is released as a byproduct of photosynthesis.","Photosynthesis uses chlorophyll in chloroplasts to capture light energy. Plants use carbon dioxide and water to produce glucose, and oxygen is released as a byproduct. The glucose stores chemical energy that can support growth or later respiration.",1
rq2_dose_longfact_02,long_factual_qa,LongFactQA-Handwritten,surface_noise,3,4,perturbed,2,"Read the passage and answer the question in two to three complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Photosynthesis is the process by which plants, algae, and some bacteria convert light energy into chemical energy. In plants, chlorophyll in chloroplasts captures light, while carbon dioxide and water are used to make glucose. Oxygen is released as a byproduct. The glucose can be used for growth, stored for later, or broken down through cellular respiration.

Question: Explain how photosynthesis works and what products it creates.","Photosynthesis is the process where plants, algae, and some bacteria convert light energy into chemical energy using chlorophyll in chloroplasts to capture light. During this process, carbon dioxide and water are transformed into glucose, which can be used for growth, stored, or broken down through cellular respiration, while oxygen is released as a byproduct.","Photosynthesis uses chlorophyll in chloroplasts to capture light energy. Plants use carbon dioxide and water to produce glucose, and oxygen is released as a byproduct. The glucose stores chemical energy that can support growth or later respiration.",1
rq2_dose_longfact_02,long_factual_qa,LongFactQA-Handwritten,surface_noise,4,8,perturbed,0,"Reead the pasage and answer the quetsion in two to theee complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Photosynthesis is the process by which plants, algae, and some bacteria convert light energy into chemical energy. In plants, chlorophyll in chloroplasts captures light, while carbon dioxide and water are used to make glucose. Oxygen is released as a byproduct. The glucose can be used for growth, stored for later, or broken down through cellular respiration.

Question: Explain how photosynthesis works and what products it creates.","Photosynthesis is the process where plants, algae, and some bacteria convert light energy into chemical energy using chlorophyll in chloroplasts to capture light. During this process, carbon dioxide and water are transformed into glucose, which can be utilized for growth, stored, or broken down through cellular respiration. Oxygen is released as a byproduct of photosynthesis.","Photosynthesis uses chlorophyll in chloroplasts to capture light energy. Plants use carbon dioxide and water to produce glucose, and oxygen is released as a byproduct. The glucose stores chemical energy that can support growth or later respiration.",1
rq2_dose_longfact_02,long_factual_qa,LongFactQA-Handwritten,surface_noise,4,8,perturbed,1,"Reead the pasage and answer the quetsion in two to theee complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Photosynthesis is the process by which plants, algae, and some bacteria convert light energy into chemical energy. In plants, chlorophyll in chloroplasts captures light, while carbon dioxide and water are used to make glucose. Oxygen is released as a byproduct. The glucose can be used for growth, stored for later, or broken down through cellular respiration.

Question: Explain how photosynthesis works and what products it creates.","Photosynthesis works by utilizing chlorophyll in chloroplasts to capture light energy, which is then used to convert carbon dioxide and water into glucose. The primary products of this process are glucose, which serves as an energy source for growth or storage, and oxygen, which is released as a byproduct.","Photosynthesis uses chlorophyll in chloroplasts to capture light energy. Plants use carbon dioxide and water to produce glucose, and oxygen is released as a byproduct. The glucose stores chemical energy that can support growth or later respiration.",1
rq2_dose_longfact_02,long_factual_qa,LongFactQA-Handwritten,surface_noise,4,8,perturbed,2,"Reead the pasage and answer the quetsion in two to theee complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Photosynthesis is the process by which plants, algae, and some bacteria convert light energy into chemical energy. In plants, chlorophyll in chloroplasts captures light, while carbon dioxide and water are used to make glucose. Oxygen is released as a byproduct. The glucose can be used for growth, stored for later, or broken down through cellular respiration.

Question: Explain how photosynthesis works and what products it creates.","Photosynthesis is the process by which plants, algae, and some bacteria convert light energy into chemical energy using chlorophyll in chloroplasts to capture light. During this process, carbon dioxide and water are transformed into glucose, which can be used for growth, stored, or broken down through cellular respiration. Oxygen is released as a byproduct of photosynthesis.","Photosynthesis uses chlorophyll in chloroplasts to capture light energy. Plants use carbon dioxide and water to produce glucose, and oxygen is released as a byproduct. The glucose stores chemical energy that can support growth or later respiration.",1
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,original,0,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit royal power and affirm that the king was subject to the law, following a rebellion by English barons against King John. It was sealed at Runnymede and contained many clauses addressing feudal disputes. Over time, it became historically important as a symbol of due process, lawful judgment, and limits on arbitrary authority.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",1
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,original,1,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John by affirming that he was subject to the law. It was issued after English barons rebelled against the king due to his arbitrary rule. Historically, it became important as a symbol of due process, lawful judgment, and the limitation of arbitrary authority, influencing future legal and constitutional developments.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,original,2,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John by affirming that he was subject to the law. It was issued after English barons rebelled against the king's authority. Over time, it became historically important as a symbol of due process, lawful judgment, and limits on arbitrary authority, influencing the development of constitutional law.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,perturbed,0,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit royal power and affirm that the king was subject to the law, following a rebellion by English barons against King John. It was sealed at Runnymede and contained many clauses addressing feudal disputes. Over time, it became historically important as a symbol of due process, lawful judgment, and limits on arbitrary authority.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",1
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,perturbed,1,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John by affirming that he was subject to the law. It was issued after English barons rebelled against the king due to his arbitrary rule. Historically, it became important as a symbol of due process, lawful judgment, and the limitation of arbitrary authority, influencing future legal and constitutional developments.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,perturbed,2,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John by affirming that he was subject to the law. It was issued after English barons rebelled against the king's authority. Over time, it became historically important as a symbol of due process, lawful judgment, and limits on arbitrary authority, influencing the development of constitutional law.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,1,1,perturbed,0,"Read the passage and answer the question in two to three complete sentences. Include all key faacts needed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John by affirming that the king was subject to the law. It was issued after English barons rebelled against the king due to his oppressive rule. Historically, it became important as a symbol of due process, lawful judgment, and the limits on arbitrary authority, influencing the development of constitutional law.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,1,1,perturbed,1,"Read the passage and answer the question in two to three complete sentences. Include all key faacts needed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John and affirm that he was subject to the law. It was issued after English barons rebelled against the king due to his arbitrary rule. Historically, it became important as a symbol of due process, lawful judgment, and the principle of limits on governmental authority, influencing later legal and constitutional developments.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,1,1,perturbed,2,"Read the passage and answer the question in two to three complete sentences. Include all key faacts needed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John and affirm that the king was subject to the law. It was issued after English barons rebelled against King John due to his heavy-handed rule. Historically, it became important as a symbol of due process, lawful judgment, and the limits on arbitrary authority, influencing the development of constitutional law.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,2,2,perturbed,0,"Read the passage and answer the question in two to three complete sentences. Include all key faacts neeed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a document issued in 1215 that aimed to limit the power of King John and affirm that he was subject to the law, following a rebellion by English barons. It was sealed at Runnymede and addressed various feudal disputes. Over time, it became historically important as a symbol of due process, lawful judgment, and restrictions on arbitrary authority.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",1
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,2,2,perturbed,1,"Read the passage and answer the question in two to three complete sentences. Include all key faacts neeed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a document issued in 1215 that aimed to limit the power of King John by affirming that he was subject to the law. It was issued after English barons rebelled against the king due to his oppressive rule. Over time, it became historically important as a symbol of due process, lawful judgment, and limits on arbitrary authority, influencing the development of constitutional law.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,2,2,perturbed,2,"Read the passage and answer the question in two to three complete sentences. Include all key faacts neeed to answer the question accurately.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John and affirm that he was subject to the law. It was issued after English barons rebelled against the king due to his oppressive rule. Historically, it became important as a symbol of due process, lawful judgment, and the limits on arbitrary authority, influencing future legal systems and democratic principles.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,3,4,perturbed,0,"Read the passage and answer the question in two to three complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John and affirm that he was subject to the law. It was issued after English barons rebelled against the king's authority. Historically, it became important as a symbol of due process, lawful judgment, and limitations on arbitrary authority, influencing the development of constitutional law.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,3,4,perturbed,1,"Read the passage and answer the question in two to three complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John by affirming that he was subject to the law. It was issued after English barons rebelled against the king due to his arbitrary rule. Historically, it became important as a symbol of due process, lawful judgment, and the principle of limits on authority, influencing the development of constitutional law.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,3,4,perturbed,2,"Read the passage and answer the question in two to three complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John by affirming that he was subject to the law. It was issued after English barons rebelled against the king due to his oppressive rule. Historically, it became important as a symbol of due process, lawful judgment, and the principle of limits on arbitrary authority, influencing the development of constitutional law.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,4,8,perturbed,0,"Reead the pasage and answer the quetsion in two to theee complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John and affirm that the king was subject to the law. It was issued after English barons rebelled against King John due to his arbitrary rule. Historically, it became important as a symbol of due process, lawful judgment, and the principle of limiting arbitrary authority, influencing the development of constitutional law.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,4,8,perturbed,1,"Reead the pasage and answer the quetsion in two to theee complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a charter issued in 1215 that aimed to limit the power of King John by affirming that he was subject to the law. It was issued after English barons rebelled against the king due to his abuses of power. Historically, it became important as a symbol of due process, lawful judgment, and the principle of limits on arbitrary authority, influencing legal systems in the future.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_03,long_factual_qa,LongFactQA-Handwritten,surface_noise,4,8,perturbed,2,"Reead the pasage and answer the quetsion in two to theee complete sentences. Include all key faacts neeed to answer the quetsion accurstely.

Passage: Magna Carta was issued in 1215 after English barons rebelled against King John. It was sealed at Runnymede and attempted to limit royal power by affirming that the king was subject to the law. Although many clauses addressed feudal disputes, later generations treated Magna Carta as an important symbol of due process, lawful judgment, and limits on arbitrary authority.

Question: What was Magna Carta, why was it issued, and why did it become historically important?","Magna Carta was a legal document issued in 1215 that aimed to limit the power of King John and affirm that he was subject to the law. It was issued after English barons rebelled against the king due to his oppressive rule. Historically, it became important as a symbol of due process, lawful judgment, and the establishment of limits on arbitrary authority, influencing future legal systems.","Magna Carta was issued in 1215 after barons challenged King John and it was sealed at Runnymede. It limited royal power by asserting that the king was subject to law. It later became important as a symbol of due process, lawful judgment, and constraints on arbitrary authority.",0
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,original,0,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Apollo 11 was the NASA mission that first landed humans on the Moon. Neil Armstrong and Buzz Aldrin landed the lunar module Eagle on July 20, 1969, while Michael Collins remained in lunar orbit in the command module Columbia. Armstrong became the first person to walk on the lunar surface, and Aldrin joined him soon afterward. The mission returned lunar samples and demonstrated a successful crewed lunar landing.

Question: Summarize Apollo 11's main achievement and the roles of Armstrong, Aldrin, and Collins.","Apollo 11's main achievement was successfully landing humans on the Moon on July 20, 1969. Neil Armstrong became the first person to walk on the lunar surface, followed by Buzz Aldrin, who joined him shortly afterward, while Michael Collins remained in lunar orbit in the command module Columbia. The mission not only marked a historic crewed lunar landing but also returned lunar samples to Earth.","Apollo 11 first landed humans on the Moon on July 20, 1969. Neil Armstrong and Buzz Aldrin landed in the lunar module Eagle and walked on the surface, while Michael Collins stayed in lunar orbit aboard Columbia. The mission returned lunar samples and proved a crewed lunar landing was possible.",0
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,original,1,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Apollo 11 was the NASA mission that first landed humans on the Moon. Neil Armstrong and Buzz Aldrin landed the lunar module Eagle on July 20, 1969, while Michael Collins remained in lunar orbit in the command module Columbia. Armstrong became the first person to walk on the lunar surface, and Aldrin joined him soon afterward. The mission returned lunar samples and demonstrated a successful crewed lunar landing.

Question: Summarize Apollo 11's main achievement and the roles of Armstrong, Aldrin, and Collins.","Apollo 11's main achievement was successfully landing humans on the Moon for the first time on July 20, 1969. Neil Armstrong became the first person to walk on the lunar surface, followed by Buzz Aldrin, who joined him shortly after. Michael Collins remained in lunar orbit aboard the command module Columbia, supporting the mission from above.","Apollo 11 first landed humans on the Moon on July 20, 1969. Neil Armstrong and Buzz Aldrin landed in the lunar module Eagle and walked on the surface, while Michael Collins stayed in lunar orbit aboard Columbia. The mission returned lunar samples and proved a crewed lunar landing was possible.",0
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,original,2,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Apollo 11 was the NASA mission that first landed humans on the Moon. Neil Armstrong and Buzz Aldrin landed the lunar module Eagle on July 20, 1969, while Michael Collins remained in lunar orbit in the command module Columbia. Armstrong became the first person to walk on the lunar surface, and Aldrin joined him soon afterward. The mission returned lunar samples and demonstrated a successful crewed lunar landing.

Question: Summarize Apollo 11's main achievement and the roles of Armstrong, Aldrin, and Collins.","Apollo 11's main achievement was landing humans on the Moon for the first time on July 20, 1969. Neil Armstrong was the first person to walk on the lunar surface, followed by Buzz Aldrin, who joined him shortly after. Michael Collins remained in lunar orbit aboard the command module Columbia, supporting the mission from space.","Apollo 11 first landed humans on the Moon on July 20, 1969. Neil Armstrong and Buzz Aldrin landed in the lunar module Eagle and walked on the surface, while Michael Collins stayed in lunar orbit aboard Columbia. The mission returned lunar samples and proved a crewed lunar landing was possible.",0
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,perturbed,0,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Apollo 11 was the NASA mission that first landed humans on the Moon. Neil Armstrong and Buzz Aldrin landed the lunar module Eagle on July 20, 1969, while Michael Collins remained in lunar orbit in the command module Columbia. Armstrong became the first person to walk on the lunar surface, and Aldrin joined him soon afterward. The mission returned lunar samples and demonstrated a successful crewed lunar landing.

Question: Summarize Apollo 11's main achievement and the roles of Armstrong, Aldrin, and Collins.","Apollo 11's main achievement was successfully landing humans on the Moon on July 20, 1969. Neil Armstrong became the first person to walk on the lunar surface, followed by Buzz Aldrin, who joined him shortly afterward, while Michael Collins remained in lunar orbit in the command module Columbia. The mission not only marked a historic crewed lunar landing but also returned lunar samples to Earth.","Apollo 11 first landed humans on the Moon on July 20, 1969. Neil Armstrong and Buzz Aldrin landed in the lunar module Eagle and walked on the surface, while Michael Collins stayed in lunar orbit aboard Columbia. The mission returned lunar samples and proved a crewed lunar landing was possible.",0
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,perturbed,1,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Apollo 11 was the NASA mission that first landed humans on the Moon. Neil Armstrong and Buzz Aldrin landed the lunar module Eagle on July 20, 1969, while Michael Collins remained in lunar orbit in the command module Columbia. Armstrong became the first person to walk on the lunar surface, and Aldrin joined him soon afterward. The mission returned lunar samples and demonstrated a successful crewed lunar landing.

Question: Summarize Apollo 11's main achievement and the roles of Armstrong, Aldrin, and Collins.","Apollo 11's main achievement was successfully landing humans on the Moon for the first time on July 20, 1969. Neil Armstrong became the first person to walk on the lunar surface, followed by Buzz Aldrin, who joined him shortly after. Michael Collins remained in lunar orbit aboard the command module Columbia, supporting the mission from above.","Apollo 11 first landed humans on the Moon on July 20, 1969. Neil Armstrong and Buzz Aldrin landed in the lunar module Eagle and walked on the surface, while Michael Collins stayed in lunar orbit aboard Columbia. The mission returned lunar samples and proved a crewed lunar landing was possible.",0
rq2_dose_longfact_04,long_factual_qa,LongFactQA-Handwritten,surface_noise,0,0,perturbed,2,"Read the passage and answer the question in two to three complete sentences. Include all key facts needed to answer the question accurately.

Passage: Apollo 11 was the NASA mission that first landed humans on the Moon. Neil Armstrong and Buzz Aldrin landed the lunar module Eagle on July 20, 1969, while Michael Collins remained in lunar orbit in the command module Columbia. Armstrong became the first person to walk on the lunar surface, and Aldrin joined him soon afterward. The mission returned lunar samples and demonstrated a successful crewed lunar landing.

Question: Summarize Apollo 11's main achievement and the roles of Armstrong, Aldrin, and Collins.","Apollo 11's main achievement was landing humans on the Moon for the first time on July 20, 1969. Neil Armstrong was the first person to walk on the lunar surface, followed by Buzz Aldrin, who joined him shortly after. Michael Collins remained in lunar orbit aboard the command module Columbia, supporting the mission from space.","Apollo 11 first landed humans on the Moon on July 20, 1969. Neil Armstrong and Buzz Aldrin landed in the lunar module Eagle and walked on the surface, while Michael Collins stayed in lunar orbit aboard Columbia. The mission returned lunar samples and proved a crewed lunar landing was possible.",0
