base_case_id,task,dataset,perturbation_family,strength_level,strength_edits,version,sample_idx,prompt,output,reference_answer,correct
rq2_dose_math_01,math_reasoning,MATH,surface_noise,0,0,original,0,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to determine when the denominator is equal to zero, since vertical asymptotes occur where the function is undefined.

1. Set the denominator equal to zero:
   \[
   x^2 + x - 6 = 0
   \]

2. Factor the quadratic:
   \[
   x^2 + x - 6 = (x - 2)(x + 3) = 0
   \]

3. Solve for \( x \):
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

The roots \( x = 2 \) and \( x = -3 \) indicate the locations of the vertical asymptotes.

Thus, the graph of \( y = \frac{2}{x^2 + x - 6} \) has 2 vertical asymptotes.

Final answer:
2",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,0,0,original,1,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To determine the number of vertical asymptotes for the function \( y = \frac{2}{x^2 + x - 6} \), we first need to find the values of \( x \) that make the denominator zero, as vertical asymptotes occur where the function is undefined due to division by zero.

1. Factor the denominator:
   \[
   x^2 + x - 6 = (x - 2)(x + 3)
   \]

2. Set the denominator equal to zero:
   \[
   (x - 2)(x + 3) = 0
   \]

3. Solve for \( x \):
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

4. The values \( x = 2 \) and \( x = -3 \) are where the function is undefined, indicating the presence of vertical asymptotes.

5. Therefore, the graph of \( y = \frac{2}{x^2 + x - 6} \) has 2 vertical asymptotes.

Final answer:
2",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,0,0,original,2,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we need to determine where the denominator is equal to zero, since vertical asymptotes occur at the values of \( x \) that make the denominator zero (and the numerator is non-zero).

First, we need to factor the quadratic expression in the denominator:

\[
x^2 + x - 6
\]

To factor this, we look for two numbers that multiply to \(-6\) (the constant term) and add to \(1\) (the coefficient of \(x\)). These numbers are \(3\) and \(-2\).

Thus, we can factor the quadratic as follows:

\[
x^2 + x - 6 = (x + 3)(x - 2)
\]

Next, we set the factored expression equal to zero to find the points where the vertical asymptotes occur:

\[
(x + 3)(x - 2) = 0
\]

Setting each factor to zero gives us:

1. \( x + 3 = 0 \)  \(\Rightarrow x = -3\)
2. \( x - 2 = 0 \)  \(\Rightarrow x = 2\)

Thus, the values \( x = -3 \) and \( x = 2 \) are where the denominator is zero, indicating potential vertical asymptotes.

Since the numerator \(2\) is a constant and does not equal zero at these points, we confirm that there are indeed vertical asymptotes at these values.

Therefore, the number of vertical asymptotes is:

\[
\boxed{2}
\]",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,0,0,perturbed,0,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to determine when the denominator is equal to zero, since vertical asymptotes occur where the function is undefined.

1. Set the denominator equal to zero:
   \[
   x^2 + x - 6 = 0
   \]

2. Factor the quadratic:
   \[
   x^2 + x - 6 = (x - 2)(x + 3) = 0
   \]

3. Solve for \( x \):
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

The roots \( x = 2 \) and \( x = -3 \) indicate the locations of the vertical asymptotes.

Thus, the graph of \( y = \frac{2}{x^2 + x - 6} \) has 2 vertical asymptotes.

Final answer:
2",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,0,0,perturbed,1,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To determine the number of vertical asymptotes for the function \( y = \frac{2}{x^2 + x - 6} \), we first need to find the values of \( x \) that make the denominator zero, as vertical asymptotes occur where the function is undefined due to division by zero.

1. Factor the denominator:
   \[
   x^2 + x - 6 = (x - 2)(x + 3)
   \]

2. Set the denominator equal to zero:
   \[
   (x - 2)(x + 3) = 0
   \]

3. Solve for \( x \):
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

4. The values \( x = 2 \) and \( x = -3 \) are where the function is undefined, indicating the presence of vertical asymptotes.

5. Therefore, the graph of \( y = \frac{2}{x^2 + x - 6} \) has 2 vertical asymptotes.

Final answer:
2",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,0,0,perturbed,2,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we need to determine where the denominator is equal to zero, since vertical asymptotes occur at the values of \( x \) that make the denominator zero (and the numerator is non-zero).

First, we need to factor the quadratic expression in the denominator:

\[
x^2 + x - 6
\]

To factor this, we look for two numbers that multiply to \(-6\) (the constant term) and add to \(1\) (the coefficient of \(x\)). These numbers are \(3\) and \(-2\).

Thus, we can factor the quadratic as follows:

\[
x^2 + x - 6 = (x + 3)(x - 2)
\]

Next, we set the factored expression equal to zero to find the points where the vertical asymptotes occur:

\[
(x + 3)(x - 2) = 0
\]

Setting each factor to zero gives us:

1. \( x + 3 = 0 \)  \(\Rightarrow x = -3\)
2. \( x - 2 = 0 \)  \(\Rightarrow x = 2\)

Thus, the values \( x = -3 \) and \( x = 2 \) are where the denominator is zero, indicating potential vertical asymptotes.

Since the numerator \(2\) is a constant and does not equal zero at these points, we confirm that there are indeed vertical asymptotes at these values.

Therefore, the number of vertical asymptotes is:

\[
\boxed{2}
\]",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,1,1,perturbed,0,"Solve the matheematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2+x-6} \), we need to determine where the denominator is equal to zero.

First, we factor the denominator:

\[
x^2 + x - 6 = 0
\]

To factor this quadratic, we look for two numbers that multiply to \(-6\) and add to \(1\). The numbers \(3\) and \(-2\) work, so we can write:

\[
x^2 + x - 6 = (x + 3)(x - 2)
\]

Next, we set the denominator equal to zero to find the values of \(x\) that will create vertical asymptotes:

\[
(x + 3)(x - 2) = 0
\]

Setting each factor to zero gives:

\[
x + 3 = 0 \quad \Rightarrow \quad x = -3
\]
\[
x - 2 = 0 \quad \Rightarrow \quad x = 2
\]

Thus, the function has vertical asymptotes at \(x = -3\) and \(x = 2\).

In conclusion, the number of vertical asymptotes is:

2",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,1,1,perturbed,1,"Solve the matheematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2+x-6} \), we first need to determine where the denominator is equal to zero, since vertical asymptotes occur at these points.

The denominator is given by:

\[
x^2 + x - 6
\]

We can factor this quadratic expression:

\[
x^2 + x - 6 = (x - 2)(x + 3)
\]

Next, we set the factored expression equal to zero to find the values of \( x \):

\[
(x - 2)(x + 3) = 0
\]

This gives us two equations:

1. \( x - 2 = 0 \) which implies \( x = 2 \)
2. \( x + 3 = 0 \) which implies \( x = -3 \)

Thus, the function has vertical asymptotes at \( x = 2 \) and \( x = -3 \).

Now, we count the number of vertical asymptotes. There are two distinct values where the denominator is zero, indicating two vertical asymptotes.

Final answer:

2",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,1,1,perturbed,2,"Solve the matheematics problem. Put the final answer only on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to determine where the denominator equals zero, since vertical asymptotes occur at values of \( x \) that make the denominator undefined.

1. Set the denominator equal to zero:
   \[
   x^2 + x - 6 = 0
   \]

2. Factor the quadratic:
   \[
   (x - 2)(x + 3) = 0
   \]

3. Solve for \( x \):
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

Thus, the values \( x = 2 \) and \( x = -3 \) are where the denominator is zero.

Since both of these values are distinct and do not cause the numerator to also be zero, each corresponds to a vertical asymptote.

Therefore, the total number of vertical asymptotes is:

2",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,2,2,perturbed,0,"Solve the mathematics problem. Put the final answer only on the laast lie.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to determine where the denominator is equal to zero, as vertical asymptotes occur at these points (provided that the numerator is not also zero at those points).

1. Set the denominator equal to zero:
   \[
   x^2 + x - 6 = 0
   \]

2. Factor the quadratic:
   \[
   (x - 2)(x + 3) = 0
   \]

3. Solve for \( x \):
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

The solutions \( x = 2 \) and \( x = -3 \) indicate the locations of the vertical asymptotes. 

Since both values result in the denominator being zero while the numerator (2) remains non-zero, we confirm that both points correspond to vertical asymptotes.

Thus, the graph of \( y = \frac{2}{x^2 + x - 6} \) has:

2 vertical asymptotes.",2,0
rq2_dose_math_01,math_reasoning,MATH,surface_noise,2,2,perturbed,1,"Solve the mathematics problem. Put the final answer only on the laast lie.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we need to determine where the denominator is equal to zero, since vertical asymptotes occur at these points.

First, we factor the quadratic expression in the denominator:

\[
x^2 + x - 6 = (x - 2)(x + 3)
\]

Next, we set the denominator equal to zero to find the values of \( x \):

\[
(x - 2)(x + 3) = 0
\]

This gives us the equations:

\[
x - 2 = 0 \quad \Rightarrow \quad x = 2
\]
\[
x + 3 = 0 \quad \Rightarrow \quad x = -3
\]

Thus, the function has vertical asymptotes at \( x = 2 \) and \( x = -3 \).

In total, there are 2 vertical asymptotes.

The final answer is:

2",2,0
rq2_dose_math_01,math_reasoning,MATH,surface_noise,2,2,perturbed,2,"Solve the mathematics problem. Put the final answer only on the laast lie.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to determine where the denominator is equal to zero, since vertical asymptotes occur at these points.

We start with the denominator:

\[
x^2 + x - 6 = 0
\]

Next, we can factor this quadratic equation. We are looking for two numbers that multiply to \(-6\) and add to \(1\). The numbers \(3\) and \(-2\) satisfy these conditions:

\[
x^2 + x - 6 = (x + 3)(x - 2)
\]

Now, we set the factored expression equal to zero to find the values of \(x\) that make the denominator zero:

\[
(x + 3)(x - 2) = 0
\]

Setting each factor to zero gives us:

\[
x + 3 = 0 \quad \Rightarrow \quad x = -3
\]
\[
x - 2 = 0 \quad \Rightarrow \quad x = 2
\]

Thus, the function \( y = \frac{2}{x^2 + x - 6} \) has vertical asymptotes at \( x = -3 \) and \( x = 2 \).

In total, there are 2 vertical asymptotes.

The final answer is:

2",2,0
rq2_dose_math_01,math_reasoning,MATH,surface_noise,3,4,perturbed,0,"Solve the matheematics prolem. Put the fnial answer onky on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to determine where the denominator equals zero, since vertical asymptotes occur at values of \( x \) that make the denominator zero and the numerator non-zero.

We start by factoring the quadratic in the denominator:

\[
x^2 + x - 6 = 0
\]

To factor, we look for two numbers that multiply to \(-6\) and add to \(1\). The numbers \(3\) and \(-2\) satisfy these conditions. Thus, we can factor the quadratic as follows:

\[
x^2 + x - 6 = (x - 2)(x + 3)
\]

Setting the factors equal to zero gives us:

\[
x - 2 = 0 \quad \Rightarrow \quad x = 2
\]
\[
x + 3 = 0 \quad \Rightarrow \quad x = -3
\]

Both of these values of \( x \) will make the denominator zero. Now we need to check that the numerator does not equal zero at these values:

The numerator is \( 2 \), which is non-zero for all \( x \).

Thus, the function \( y = \frac{2}{(x - 2)(x + 3)} \) has vertical asymptotes at \( x = 2 \) and \( x = -3 \).

Therefore, the total number of vertical asymptotes is:

\[
\boxed{2}
\]",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,3,4,perturbed,1,"Solve the matheematics prolem. Put the fnial answer onky on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we need to determine where the denominator is equal to zero, since vertical asymptotes occur at values of \( x \) that make the denominator undefined.

First, we factor the quadratic expression in the denominator:

\[
x^2 + x - 6 = (x - 2)(x + 3)
\]

Next, we set the denominator equal to zero to find the values of \( x \):

\[
(x - 2)(x + 3) = 0
\]

This gives us two equations to solve:

1. \( x - 2 = 0 \) which implies \( x = 2 \)
2. \( x + 3 = 0 \) which implies \( x = -3 \)

Both values, \( x = 2 \) and \( x = -3 \), indicate the locations of vertical asymptotes. Since there are two distinct values where the denominator is zero, we conclude that there are two vertical asymptotes.

Thus, the final answer is:

2",2,0
rq2_dose_math_01,math_reasoning,MATH,surface_noise,3,4,perturbed,2,"Solve the matheematics prolem. Put the fnial answer onky on the last line.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To determine the number of vertical asymptotes for the function \( y = \frac{2}{x^2+x-6} \), we first need to find the values of \( x \) that make the denominator equal to zero, since vertical asymptotes occur where the function is undefined due to division by zero.

1. Set the denominator equal to zero:
   \[
   x^2 + x - 6 = 0
   \]

2. Factor the quadratic equation:
   \[
   (x - 2)(x + 3) = 0
   \]

3. Solve for \( x \):
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

Both \( x = 2 \) and \( x = -3 \) are the values that make the denominator zero.

Since there are two distinct values where the denominator is zero, the function has two vertical asymptotes.

Final answer:
2",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,4,8,perturbed,0,"Sokve the matheematics prolem. Put the fnial answer onnly on the lat lnie.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to determine where the denominator is equal to zero, since vertical asymptotes occur at these points (provided they do not lead to a removable discontinuity).

First, we factor the denominator:

\[
x^2 + x - 6
\]

We look for two numbers that multiply to \(-6\) and add to \(1\). The numbers \(3\) and \(-2\) fit this requirement. Therefore, we can factor the quadratic:

\[
x^2 + x - 6 = (x - 2)(x + 3)
\]

Next, we set the factored denominator equal to zero to find the values of \(x\) that would lead to vertical asymptotes:

\[
(x - 2)(x + 3) = 0
\]

This gives us the equations:

\[
x - 2 = 0 \quad \Rightarrow \quad x = 2
\]
\[
x + 3 = 0 \quad \Rightarrow \quad x = -3
\]

Thus, we have two values where the denominator is zero: \(x = 2\) and \(x = -3\).

Since neither of these points results in a removable discontinuity (the numerator \(2\) is not zero at these points), both correspond to vertical asymptotes.

In conclusion, the graph of \(y = \frac{2}{x^2 + x - 6}\) has:

2 vertical asymptotes.",2,0
rq2_dose_math_01,math_reasoning,MATH,surface_noise,4,8,perturbed,1,"Sokve the matheematics prolem. Put the fnial answer onnly on the lat lnie.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To determine the number of vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to find the values of \( x \) that make the denominator equal to zero, as vertical asymptotes occur at these points (provided they do not also make the numerator zero).

1. We start by factoring the quadratic in the denominator:
   \[
   x^2 + x - 6 = 0
   \]
   We can factor this quadratic:
   \[
   x^2 + x - 6 = (x - 2)(x + 3)
   \]

2. Setting the factors equal to zero gives us:
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

3. Therefore, the points where the denominator is zero are \( x = 2 \) and \( x = -3 \). We must check if the numerator is non-zero at these points:
   - The numerator is \( 2 \), which is non-zero.

Since both points \( x = 2 \) and \( x = -3 \) result in the denominator being zero while the numerator remains non-zero, these points are indeed vertical asymptotes.

In conclusion, the graph of \( y = \frac{2}{x^2 + x - 6} \) has two vertical asymptotes.

Final answer: 2",2,1
rq2_dose_math_01,math_reasoning,MATH,surface_noise,4,8,perturbed,2,"Sokve the matheematics prolem. Put the fnial answer onnly on the lat lnie.

Problem: How many vertical asymptotes does the graph of $y=\frac{2}{x^2+x-6}$ have?","To find the vertical asymptotes of the function \( y = \frac{2}{x^2 + x - 6} \), we first need to determine where the denominator is equal to zero, since vertical asymptotes occur at these points.

1. Set the denominator equal to zero:
   \[
   x^2 + x - 6 = 0
   \]

2. Factor the quadratic:
   \[
   (x - 2)(x + 3) = 0
   \]

3. Solve for \( x \):
   \[
   x - 2 = 0 \quad \Rightarrow \quad x = 2
   \]
   \[
   x + 3 = 0 \quad \Rightarrow \quad x = -3
   \]

The values \( x = 2 \) and \( x = -3 \) are where the denominator is zero.

Since these are the only points where the function is undefined and leads to vertical asymptotes, we conclude that the graph of the function has two vertical asymptotes.

Final answer:
2",2,1
rq2_dose_math_02,math_reasoning,MATH,surface_noise,0,0,original,0,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \( 120\% \) of 30:

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \( 130\% \) of 20:

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between 36 and 26:

\[
\text{Positive difference} = 36 - 26 = 10
\]

The final answer is:

10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,0,0,original,1,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \( 120\% \) of 30:

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \( 130\% \) of 20:

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between these two results:

\[
\text{Positive difference} = |36 - 26| = 10
\]

The final answer is:

10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,0,0,original,2,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \(120\%\) of \(30\):

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \(130\%\) of \(20\):

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \(36\) and \(26\):

\[
\text{Positive difference} = 36 - 26 = 10
\]

Final answer:

10",10,1
rq2_dose_math_02,math_reasoning,MATH,surface_noise,0,0,perturbed,0,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \( 120\% \) of 30:

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \( 130\% \) of 20:

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between 36 and 26:

\[
\text{Positive difference} = 36 - 26 = 10
\]

The final answer is:

10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,0,0,perturbed,1,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \( 120\% \) of 30:

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \( 130\% \) of 20:

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between these two results:

\[
\text{Positive difference} = |36 - 26| = 10
\]

The final answer is:

10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,0,0,perturbed,2,"Solve the mathematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \(120\%\) of \(30\):

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \(130\%\) of \(20\):

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \(36\) and \(26\):

\[
\text{Positive difference} = 36 - 26 = 10
\]

Final answer:

10",10,1
rq2_dose_math_02,math_reasoning,MATH,surface_noise,1,1,perturbed,0,"Solve the matheematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","To find the positive difference between \(120\%\) of \(30\) and \(130\%\) of \(20\), we start by calculating each percentage.

First, calculate \(120\%\) of \(30\):
\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, calculate \(130\%\) of \(20\):
\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \(36\) and \(26\):
\[
\text{Positive difference} = |36 - 26| = 10
\]

Thus, the final answer is:
\[
10
\]",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,1,1,perturbed,1,"Solve the matheematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \(120\%\) of \(30\):

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \(130\%\) of \(20\):

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \(36\) and \(26\):

\[
\text{Positive difference} = |36 - 26| = 10
\]

The final answer is:

10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,1,1,perturbed,2,"Solve the matheematics problem. Put the final answer only on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, calculate \(120\%\) of \(30\):
\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, calculate \(130\%\) of \(20\):
\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, find the positive difference between \(36\) and \(26\):
\[
\text{Positive difference} = 36 - 26 = 10
\]

10",10,1
rq2_dose_math_02,math_reasoning,MATH,surface_noise,2,2,perturbed,0,"Solve the mathematics problem. Put the final answer only on the laast lie.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \(120\%\) of \(30\):
\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \(130\%\) of \(20\):
\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \(36\) and \(26\):
\[
\text{Positive difference} = |36 - 26| = 10
\]

The final answer is:
10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,2,2,perturbed,1,"Solve the mathematics problem. Put the final answer only on the laast lie.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \( 120\% \) of \( 30 \):
\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \( 130\% \) of \( 20 \):
\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \( 36 \) and \( 26 \):
\[
\text{Positive difference} = 36 - 26 = 10
\]

The final answer is:
10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,2,2,perturbed,2,"Solve the mathematics problem. Put the final answer only on the laast lie.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","To solve the problem, we first calculate \( 120\% \) of \( 30 \):

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \( 130\% \) of \( 20 \):

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \( 36 \) and \( 26 \):

\[
\text{Positive difference} = |36 - 26| = 10
\]

The final answer is:

10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,3,4,perturbed,0,"Solve the matheematics prolem. Put the fnial answer onky on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, calculate \( 120\% \) of 30:

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, calculate \( 130\% \) of 20:

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, find the positive difference between \( 36 \) and \( 26 \):

\[
\text{Positive difference} = 36 - 26 = 10
\]

The final answer is:

10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,3,4,perturbed,1,"Solve the matheematics prolem. Put the fnial answer onky on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","First, we calculate \(120\%\) of \(30\):

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \(130\%\) of \(20\):

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \(36\) and \(26\):

\[
\text{Positive difference} = 36 - 26 = 10
\]

The final answer is:

10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,3,4,perturbed,2,"Solve the matheematics prolem. Put the fnial answer onky on the last line.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","To solve the problem, we first calculate \(120\%\) of \(30\):

\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \(130\%\) of \(20\):

\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \(36\) and \(26\):

\[
\text{Positive difference} = 36 - 26 = 10
\]

Thus, the final answer is:

10",10,0
rq2_dose_math_02,math_reasoning,MATH,surface_noise,4,8,perturbed,0,"Sokve the matheematics prolem. Put the fnial answer onnly on the lat lnie.

Problem: What is the positive difference between $120\%$ of 30 and $130\%$ of 20?","To solve the problem, we first need to calculate \(120\%\) of \(30\) and \(130\%\) of \(20\).

Calculating \(120\%\) of \(30\):
\[
120\% \text{ of } 30 = \frac{120}{100} \times 30 = 1.2 \times 30 = 36
\]

Next, we calculate \(130\%\) of \(20\):
\[
130\% \text{ of } 20 = \frac{130}{100} \times 20 = 1.3 \times 20 = 26
\]

Now, we find the positive difference between \(36\) and \(26\):
\[
\text{Positive difference} = 36 - 26 = 10
\]

The final answer is:
10",10,0
