item_id,task_type,perturbation_type,similarity,retention_probability,is_correct_simulated,similarity_metric
code_generation_78,code_generation,surface_noise,0.622595,0.35630344314718176,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,context_injection,0.766135,0.6326565580742902,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,formatting_changes,0.835327,0.7509619819613171,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,paraphrasing,0.66161,0.4240557380021057,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,reordering,0.803266,0.700397792994897,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,surface_noise,0.851722,0.7735985859111161,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,context_injection,0.6089,0.33523374013883944,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,formatting_changes,0.597393,0.3187122098777626,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,paraphrasing,0.597368,0.31867750467417666,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,reordering,0.536671,0.2493018726501878,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,surface_noise,0.596106,0.3169323038433052,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,context_injection,0.590285,0.3090530952263979,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,formatting_changes,0.612564,0.3407224593974787,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,paraphrasing,0.750792,0.6025030953331267,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,reordering,0.645014,0.3939351049495875,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,surface_noise,0.694365,0.48782695750062066,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,context_injection,0.701924,0.503100094854951,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,formatting_changes,0.766888,0.6341099283806643,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,paraphrasing,0.719237,0.538437765855878,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,reordering,0.695474,0.49005871134595,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,surface_noise,0.817096,0.7232038671467296,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,context_injection,0.905034,0.9022392298599975,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,formatting_changes,0.881521,0.8791060262805113,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,paraphrasing,0.487652,0.2825547767450173,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,reordering,0.501581,0.2915034493110416,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,surface_noise,0.875022,0.8719696856815777,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,context_injection,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,formatting_changes,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,paraphrasing,0.371459,0.2395739264847497,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,reordering,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,surface_noise,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,context_injection,0.902012,0.8994935642953841,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,formatting_changes,0.871381,0.8678257359419788,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,paraphrasing,0.41199,0.24956377148710066,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,reordering,0.916029,0.9116915641168299,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,surface_noise,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,context_injection,0.863584,0.8585938032702194,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,formatting_changes,0.873214,0.8699251339139809,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,paraphrasing,0.518151,0.3036348025347087,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,reordering,0.920327,0.9151644303695321,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,surface_noise,0.946581,0.933871339294267,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,context_injection,0.95925,0.9414902252347574,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,formatting_changes,0.90223,0.899693809175478,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,paraphrasing,0.531853,0.3149998704058571,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,reordering,0.849773,0.8410240023924076,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,surface_noise,0.986417,0.9551765189701737,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,context_injection,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,formatting_changes,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,paraphrasing,0.527379,0.3111497214251948,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,reordering,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,surface_noise,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,context_injection,0.946812,0.9340179882491559,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,formatting_changes,0.912264,0.9085480978408267,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,paraphrasing,0.522072,0.30675896470255776,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,reordering,0.815763,0.791069842987471,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,surface_noise,0.930646,0.9230160663953701,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,context_injection,0.895576,0.8934268707588808,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,formatting_changes,0.915574,0.9113167437379954,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,paraphrasing,0.501036,0.2911326481089905,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,reordering,0.879589,0.8770191486008805,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,surface_noise,0.889809,0.8877316611853132,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,context_injection,0.443944,0.26073425779763854,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,formatting_changes,0.697919,0.5649905941831359,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,paraphrasing,0.565985,0.34916586189008264,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,reordering,0.828582,0.8110060141604283,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,surface_noise,0.640612,0.45625411999793514,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,context_injection,0.990888,0.9571191415418165,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,formatting_changes,0.990888,0.9571191415418165,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,paraphrasing,0.765442,0.701316578599045,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,reordering,0.828067,0.8102305774322245,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,surface_noise,0.990888,0.9571191415418165,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,context_injection,0.944798,0.9327294286471248,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,formatting_changes,0.907425,0.9043658358019087,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,paraphrasing,0.631308,0.4404809940996704,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,reordering,0.736758,0.6442237487838884,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,surface_noise,0.953611,0.9382040276645212,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,context_injection,0.811491,0.7841373617995975,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,formatting_changes,0.828885,0.8114612337293927,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,paraphrasing,0.490328,0.2841906676190553,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,reordering,0.930713,0.9230648655432525,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,surface_noise,0.910181,0.9067675875356196,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,context_injection,0.938221,0.928361407768793,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,formatting_changes,0.914877,0.9107398792595922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,paraphrasing,0.399136,0.2459553959101283,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,reordering,0.949797,0.9358866068206688,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,surface_noise,0.929742,0.9223549427956665,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,context_injection,0.738097,0.6469425172856815,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,formatting_changes,0.920057,0.9149498422572333,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,paraphrasing,0.713881,0.5974756555762688,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,reordering,0.743278,0.6574258355723728,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,surface_noise,0.920057,0.9149498422572333,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,context_injection,0.64,0.4551971315180198,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,formatting_changes,0.678978,0.5272823954467591,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,paraphrasing,0.372104,0.23970358073814904,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,reordering,0.697992,0.5651380774152748,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,surface_noise,0.716097,0.6020097257630721,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,context_injection,0.986404,0.955170751816931,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,formatting_changes,0.970776,0.9477124650793336,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,paraphrasing,0.783442,0.735298050859087,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,reordering,0.99496,0.9588191567900419,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,surface_noise,0.983852,0.9540250295288901,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,context_injection,0.867326,0.8630857209730569,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,formatting_changes,0.870932,0.8673073864896352,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,paraphrasing,0.813036,0.7866608773277493,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,reordering,0.86763,0.8634456658146685,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,surface_noise,0.889373,0.8872909559595041,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,context_injection,0.789893,0.747011186032271,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,formatting_changes,0.737143,0.6450058261948584,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,paraphrasing,0.606125,0.401149754115606,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,reordering,0.794304,0.7548627644298949,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,surface_noise,0.907256,0.9042168401442832,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,context_injection,0.293014,0.2287120642575762,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,formatting_changes,0.53609,0.31877440577593763,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,paraphrasing,0.418144,0.25145757710204875,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,reordering,0.780343,0.7295784009647579,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,surface_noise,0.528905,0.31244748161887814,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,context_injection,0.821897,0.800773504848227,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,formatting_changes,0.700718,0.5706544127365967,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,paraphrasing,0.465496,0.2704100549053999,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,reordering,0.800873,0.7663059687304858,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,surface_noise,0.81833,0.7951669364995062,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,context_injection,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,formatting_changes,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,paraphrasing,0.015655,0.22047857500681425,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,reordering,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,surface_noise,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,context_injection,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,formatting_changes,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,paraphrasing,0.359832,0.2373744910143653,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,reordering,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,surface_noise,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,context_injection,0.867879,0.8637399333660474,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,formatting_changes,0.875743,0.8727777859735326,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,paraphrasing,0.657058,0.4856208015516452,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,reordering,0.848393,0.8391820687700955,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,surface_noise,0.880713,0.8782367928043548,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,context_injection,0.791034,0.7490547268822829,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,formatting_changes,0.845638,0.8354577598989812,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,paraphrasing,0.579389,0.36505616900438703,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,reordering,0.882041,0.8796627498002014,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,surface_noise,0.86384,0.8589047282712561,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,context_injection,0.86818,0.8640949866997292,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,formatting_changes,0.744315,0.6595162903358786,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,paraphrasing,0.562243,0.34498666947072976,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,reordering,0.641328,0.45749412971139264,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,surface_noise,0.849206,0.8402691137387837,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,context_injection,0.919239,0.9142968098923181,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,formatting_changes,0.973743,0.9492118626441708,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,paraphrasing,0.447735,0.26229870589684867,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,reordering,0.826388,0.8076875447796819,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,surface_noise,0.907934,0.9048133818814441,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,context_injection,0.732696,0.6359566317224015,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,formatting_changes,0.734809,0.6402604808696921,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,paraphrasing,0.492512,0.2855545516150088,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,reordering,0.663529,0.49764825836161375,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,surface_noise,0.757022,0.6848621973522745,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,context_injection,0.804128,0.7718614663731918,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,formatting_changes,0.870301,0.8665761968663741,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,paraphrasing,0.59337,0.3831939835693457,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,reordering,0.65262,0.47751988246000776,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,surface_noise,0.825107,0.8057319711100233,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,context_injection,0.672902,0.5154852416341236,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,formatting_changes,0.78407,0.7364499345358813,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,paraphrasing,0.583472,0.3701867290379866,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,reordering,0.741173,0.6531740420665995,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,surface_noise,0.7456,0.6621026607632716,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,context_injection,0.976486,0.9505623823949056,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,formatting_changes,0.908293,0.9051279527122802,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,paraphrasing,0.58113,0.36722713551935554,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,reordering,0.971447,0.9480551149947332,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,surface_noise,0.966408,0.9454301877174445,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,context_injection,0.782423,0.7334238011340739,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,formatting_changes,0.783691,0.7357550623020523,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,paraphrasing,0.388436,0.24327947334286704,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,reordering,0.730291,0.6310503445151145,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,surface_noise,0.799121,0.7632839022088866,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,context_injection,0.715483,0.6007531758004611,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,formatting_changes,0.644534,0.46309096006677913,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,paraphrasing,0.470802,0.2731016324502558,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,reordering,0.65914,0.48946335685488185,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,surface_noise,0.743251,0.6573713696351661,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,context_injection,0.802907,0.7697866003100187,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,formatting_changes,0.746935,0.6647847319405427,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,paraphrasing,0.305919,0.22996014641127596,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,reordering,0.295474,0.228937416295069,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,surface_noise,0.566621,0.34988720052073735,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,context_injection,0.638455,0.45254075835818147,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,formatting_changes,0.66849,0.5070311937203381,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,paraphrasing,0.630762,0.439575404608764,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,reordering,0.604663,0.3990235345020262,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,surface_noise,0.757671,0.6861412207677491,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,context_injection,0.833431,0.8182010506537742,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,formatting_changes,0.828002,0.8101325535106878,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,paraphrasing,0.5683,0.35180697372076863,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,reordering,0.789346,0.7460284421458523,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,surface_noise,0.848765,0.8396801403761371,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,context_injection,0.933344,0.9249594737827151,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,formatting_changes,0.954525,0.9387478979784267,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,paraphrasing,0.549484,0.33155675682221825,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,reordering,0.956762,0.9400605821103685,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,surface_noise,0.963098,0.9436397205678639,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,context_injection,0.685166,0.5394620076174647,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,formatting_changes,0.781256,0.7312695299854619,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,paraphrasing,0.469363,0.2723587778755175,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,reordering,0.658234,0.4877879963327149,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,surface_noise,0.587158,0.37493611373922603,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,context_injection,0.677243,0.5238964229564925,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,formatting_changes,0.736332,0.6433580620817314,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,paraphrasing,0.40377,0.24720440048527784,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,reordering,0.448315,0.26254299808066184,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,surface_noise,0.748214,0.6673493513736704,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,context_injection,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,formatting_changes,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,paraphrasing,0.8379,0.8246614448147616,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,reordering,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,surface_noise,1.0,0.9608352069115922,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,context_injection,0.942833,0.9314502979345078,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,formatting_changes,0.938109,0.9282848616611492,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,paraphrasing,0.685345,0.5398165809772442,0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,reordering,0.720374,0.6107657640159088,1,"sklearn HashingVectorizer char_wb(3,5) cosine"
