item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
code_generation_64,code_generation,context_injection,5,5,0.755212,0.765159,0.234841,-0.009946,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,formatting_changes,5,5,0.755212,0.699623,0.300377,0.055589,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,paraphrasing,5,5,0.755212,0.72552,0.27448,0.029692,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,reordering,5,5,0.755212,0.74248,0.25752,0.012732,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,surface_noise,5,5,0.755212,0.772908,0.227092,-0.017696,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,context_injection,5,5,0.679911,0.676112,0.323888,0.003799,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,formatting_changes,5,5,0.679911,0.675284,0.324716,0.004627,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,paraphrasing,5,5,0.679911,0.71848,0.28152,-0.038569,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,reordering,5,5,0.679911,0.725245,0.274755,-0.045334,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,surface_noise,5,5,0.679911,0.770269,0.229731,-0.090358,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,context_injection,5,5,0.914209,0.857283,0.142717,0.056926,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,formatting_changes,5,5,0.914209,0.880207,0.119793,0.034002,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,paraphrasing,5,5,0.914209,0.900658,0.099342,0.013551,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,reordering,5,5,0.914209,0.887369,0.112631,0.026841,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,surface_noise,5,5,0.914209,0.886534,0.113466,0.027675,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,context_injection,5,5,0.827139,0.793528,0.206472,0.033611,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,formatting_changes,5,5,0.827139,0.810103,0.189897,0.017036,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,paraphrasing,5,5,0.827139,0.692127,0.307873,0.135012,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,reordering,5,5,0.827139,0.726908,0.273092,0.100231,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,surface_noise,5,5,0.827139,0.769105,0.230895,0.058034,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,context_injection,5,5,0.740837,0.699956,0.300044,0.04088,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,formatting_changes,5,5,0.740837,0.759727,0.240273,-0.018891,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,paraphrasing,5,5,0.740837,0.760325,0.239675,-0.019489,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,reordering,5,5,0.740837,0.770065,0.229935,-0.029228,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,surface_noise,5,5,0.740837,0.787562,0.212438,-0.046726,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,context_injection,5,5,0.822753,0.664059,0.335941,0.158694,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,formatting_changes,5,5,0.822753,0.694063,0.305937,0.12869,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,paraphrasing,5,5,0.822753,0.670955,0.329045,0.151799,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,reordering,5,5,0.822753,0.644181,0.355819,0.178572,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,surface_noise,5,5,0.822753,0.622595,0.377405,0.200158,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,context_injection,5,5,0.810508,0.766135,0.233865,0.044373,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,formatting_changes,5,5,0.810508,0.835327,0.164673,-0.024819,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,paraphrasing,5,5,0.810508,0.66161,0.33839,0.148899,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,reordering,5,5,0.810508,0.803266,0.196734,0.007243,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,surface_noise,5,5,0.810508,0.851722,0.148278,-0.041214,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,context_injection,5,5,0.546404,0.6089,0.3911,-0.062496,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,formatting_changes,5,5,0.546404,0.597393,0.402607,-0.050989,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,paraphrasing,5,5,0.546404,0.597368,0.402632,-0.050964,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,reordering,5,5,0.546404,0.536671,0.463329,0.009733,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,surface_noise,5,5,0.546404,0.596106,0.403894,-0.049701,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,context_injection,5,5,0.727073,0.590285,0.409715,0.136788,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,formatting_changes,5,5,0.727073,0.612564,0.387436,0.114509,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,paraphrasing,5,5,0.727073,0.750792,0.249208,-0.023719,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,reordering,5,5,0.727073,0.645014,0.354986,0.082059,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,surface_noise,5,5,0.727073,0.694365,0.305635,0.032707,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,context_injection,5,5,0.746603,0.701924,0.298076,0.044679,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,formatting_changes,5,5,0.746603,0.766888,0.233112,-0.020285,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,paraphrasing,5,5,0.746603,0.719237,0.280763,0.027366,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,reordering,5,5,0.746603,0.695474,0.304526,0.05113,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,surface_noise,5,5,0.746603,0.817096,0.182904,-0.070493,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,context_injection,5,5,0.843777,0.905034,0.094966,-0.061256,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,formatting_changes,5,5,0.843777,0.881521,0.118479,-0.037744,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,paraphrasing,5,5,0.843777,0.487652,0.512348,0.356125,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,reordering,5,5,0.843777,0.501581,0.498419,0.342196,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,surface_noise,5,5,0.843777,0.875022,0.124978,-0.031245,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,paraphrasing,5,5,1.0,0.371459,0.628541,0.628541,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,context_injection,5,5,1.0,0.902012,0.097988,0.097988,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,formatting_changes,5,5,1.0,0.871381,0.128619,0.128619,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,paraphrasing,5,5,1.0,0.41199,0.58801,0.58801,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,reordering,5,5,1.0,0.916029,0.083971,0.083971,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,context_injection,5,5,0.968577,0.863584,0.136416,0.104993,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,formatting_changes,5,5,0.968577,0.873214,0.126786,0.095364,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,paraphrasing,5,5,0.968577,0.518151,0.481849,0.450426,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,reordering,5,5,0.968577,0.920327,0.079673,0.04825,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,surface_noise,5,5,0.968577,0.946581,0.053419,0.021996,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,context_injection,5,5,1.0,0.95925,0.04075,0.04075,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,formatting_changes,5,5,1.0,0.90223,0.09777,0.09777,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,paraphrasing,5,5,1.0,0.531853,0.468147,0.468147,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,reordering,5,5,1.0,0.849773,0.150227,0.150227,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,surface_noise,5,5,1.0,0.986417,0.013583,0.013583,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,paraphrasing,5,5,1.0,0.527379,0.472621,0.472621,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,context_injection,5,5,0.947789,0.946812,0.053188,0.000977,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,formatting_changes,5,5,0.947789,0.912264,0.087736,0.035526,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,paraphrasing,5,5,0.947789,0.522072,0.477928,0.425717,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,reordering,5,5,0.947789,0.815763,0.184237,0.132026,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,surface_noise,5,5,0.947789,0.930646,0.069354,0.017143,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,context_injection,5,5,0.873803,0.895576,0.104424,-0.021773,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,formatting_changes,5,5,0.873803,0.915574,0.084426,-0.041771,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,paraphrasing,5,5,0.873803,0.501036,0.498964,0.372768,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,reordering,5,5,0.873803,0.879589,0.120411,-0.005786,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,surface_noise,5,5,0.873803,0.889809,0.110191,-0.016005,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,context_injection,5,5,0.815871,0.443944,0.556056,0.371926,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,formatting_changes,5,5,0.815871,0.697919,0.302081,0.117951,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,paraphrasing,5,5,0.815871,0.565985,0.434015,0.249885,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,reordering,5,5,0.815871,0.828582,0.171418,-0.012711,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,surface_noise,5,5,0.815871,0.640612,0.359388,0.175258,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,context_injection,5,5,0.981775,0.990888,0.009112,-0.009112,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,formatting_changes,5,5,0.981775,0.990888,0.009112,-0.009112,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,paraphrasing,5,5,0.981775,0.765442,0.234558,0.216333,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,reordering,5,5,0.981775,0.828067,0.171933,0.153708,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,surface_noise,5,5,0.981775,0.990888,0.009112,-0.009112,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,context_injection,5,5,0.952932,0.944798,0.055202,0.008134,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,formatting_changes,5,5,0.952932,0.907425,0.092575,0.045507,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,paraphrasing,5,5,0.952932,0.631308,0.368692,0.321624,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,reordering,5,5,0.952932,0.736758,0.263242,0.216174,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,surface_noise,5,5,0.952932,0.953611,0.046389,-0.000679,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,context_injection,5,5,0.945538,0.811491,0.188509,0.134047,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,formatting_changes,5,5,0.945538,0.828885,0.171115,0.116653,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,paraphrasing,5,5,0.945538,0.490328,0.509672,0.455211,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,reordering,5,5,0.945538,0.930713,0.069287,0.014826,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,surface_noise,5,5,0.945538,0.910181,0.089819,0.035357,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,context_injection,5,5,0.901727,0.938221,0.061779,-0.036494,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,formatting_changes,5,5,0.901727,0.914877,0.085123,-0.013149,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,paraphrasing,5,5,0.901727,0.399136,0.600864,0.502592,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,reordering,5,5,0.901727,0.949797,0.050203,-0.04807,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,surface_noise,5,5,0.901727,0.929742,0.070258,-0.028015,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,context_injection,5,5,0.957592,0.738097,0.261903,0.219495,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,formatting_changes,5,5,0.957592,0.920057,0.079943,0.037535,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,paraphrasing,5,5,0.957592,0.713881,0.286119,0.243711,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,reordering,5,5,0.957592,0.743278,0.256722,0.214314,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,surface_noise,5,5,0.957592,0.920057,0.079943,0.037535,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,context_injection,5,5,0.614286,0.64,0.36,-0.025714,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,formatting_changes,5,5,0.614286,0.678978,0.321022,-0.064693,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,paraphrasing,5,5,0.614286,0.372104,0.627896,0.242181,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,reordering,5,5,0.614286,0.697992,0.302008,-0.083707,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,surface_noise,5,5,0.614286,0.716097,0.283903,-0.101811,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,context_injection,5,5,0.9937,0.986404,0.013596,0.007296,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,formatting_changes,5,5,0.9937,0.970776,0.029224,0.022923,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,paraphrasing,5,5,0.9937,0.783442,0.216558,0.210258,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,reordering,5,5,0.9937,0.99496,0.00504,-0.00126,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,surface_noise,5,5,0.9937,0.983852,0.016148,0.009847,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,context_injection,5,5,0.884923,0.867326,0.132674,0.017597,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,formatting_changes,5,5,0.884923,0.870932,0.129068,0.013991,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,paraphrasing,5,5,0.884923,0.813036,0.186964,0.071887,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,reordering,5,5,0.884923,0.86763,0.13237,0.017293,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,surface_noise,5,5,0.884923,0.889373,0.110627,-0.00445,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,context_injection,5,5,0.940989,0.789893,0.210107,0.151096,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,formatting_changes,5,5,0.940989,0.737143,0.262857,0.203846,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,paraphrasing,5,5,0.940989,0.606125,0.393875,0.334864,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,reordering,5,5,0.940989,0.794304,0.205696,0.146685,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,surface_noise,5,5,0.940989,0.907256,0.092744,0.033733,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,context_injection,5,5,0.684603,0.293014,0.706986,0.39159,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,formatting_changes,5,5,0.684603,0.53609,0.46391,0.148514,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,paraphrasing,5,5,0.684603,0.418144,0.581856,0.266459,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,reordering,5,5,0.684603,0.780343,0.219657,-0.095739,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,surface_noise,5,5,0.684603,0.528905,0.471095,0.155699,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,context_injection,5,5,0.815467,0.821897,0.178103,-0.00643,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,formatting_changes,5,5,0.815467,0.700718,0.299282,0.114749,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,paraphrasing,5,5,0.815467,0.465496,0.534504,0.349971,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,reordering,5,5,0.815467,0.800873,0.199127,0.014595,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,surface_noise,5,5,0.815467,0.81833,0.18167,-0.002863,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,paraphrasing,5,5,1.0,0.015655,0.984345,0.984345,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,paraphrasing,5,5,1.0,0.359832,0.640168,0.640168,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,context_injection,5,5,0.883583,0.867879,0.132121,0.015704,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,formatting_changes,5,5,0.883583,0.875743,0.124257,0.00784,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,paraphrasing,5,5,0.883583,0.657058,0.342942,0.226525,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,reordering,5,5,0.883583,0.848393,0.151607,0.03519,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,surface_noise,5,5,0.883583,0.880713,0.119287,0.00287,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,context_injection,5,5,0.776534,0.791034,0.208966,-0.0145,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,formatting_changes,5,5,0.776534,0.845638,0.154362,-0.069104,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,paraphrasing,5,5,0.776534,0.579389,0.420611,0.197146,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,reordering,5,5,0.776534,0.882041,0.117959,-0.105507,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,surface_noise,5,5,0.776534,0.86384,0.13616,-0.087306,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,context_injection,5,5,0.839974,0.86818,0.13182,-0.028206,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,formatting_changes,5,5,0.839974,0.744315,0.255685,0.095659,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,paraphrasing,5,5,0.839974,0.562243,0.437757,0.277731,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,reordering,5,5,0.839974,0.641328,0.358672,0.198645,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,surface_noise,5,5,0.839974,0.849206,0.150794,-0.009232,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,context_injection,5,5,0.971868,0.919239,0.080761,0.052628,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,formatting_changes,5,5,0.971868,0.973743,0.026257,-0.001875,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,paraphrasing,5,5,0.971868,0.447735,0.552265,0.524132,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,reordering,5,5,0.971868,0.826388,0.173612,0.14548,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,surface_noise,5,5,0.971868,0.907934,0.092066,0.063933,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,context_injection,5,5,0.761485,0.732696,0.267304,0.028789,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,formatting_changes,5,5,0.761485,0.734809,0.265191,0.026676,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,paraphrasing,5,5,0.761485,0.492512,0.507488,0.268973,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,reordering,5,5,0.761485,0.663529,0.336471,0.097956,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,surface_noise,5,5,0.761485,0.757022,0.242978,0.004463,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,context_injection,5,5,0.910429,0.804128,0.195872,0.1063,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,formatting_changes,5,5,0.910429,0.870301,0.129699,0.040128,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,paraphrasing,5,5,0.910429,0.59337,0.40663,0.317059,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,reordering,5,5,0.910429,0.65262,0.34738,0.257809,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,surface_noise,5,5,0.910429,0.825107,0.174893,0.085322,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,context_injection,5,5,0.793592,0.672902,0.327098,0.120691,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,formatting_changes,5,5,0.793592,0.78407,0.21593,0.009523,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,paraphrasing,5,5,0.793592,0.583472,0.416528,0.210121,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,reordering,5,5,0.793592,0.741173,0.258827,0.05242,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,surface_noise,5,5,0.793592,0.7456,0.2544,0.047993,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,context_injection,5,5,0.983204,0.976486,0.023514,0.006718,"sklearn HashingVectorizer char_wb(3,5) cosine"
