item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
code_generation_71,code_generation,context_injection,5,5,0.959226,0.957732,0.042268,0.001494,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,formatting_changes,5,5,0.959226,0.950671,0.049329,0.008556,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,paraphrasing,5,5,0.959226,0.966129,0.033871,-0.006903,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,reordering,5,5,0.959226,0.933133,0.066867,0.026093,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,surface_noise,5,5,0.959226,0.959706,0.040294,-0.000479,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,context_injection,5,5,0.915129,0.880256,0.119744,0.034873,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,formatting_changes,5,5,0.915129,0.890072,0.109928,0.025057,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,paraphrasing,5,5,0.915129,0.911528,0.088472,0.003601,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,reordering,5,5,0.915129,0.91027,0.08973,0.004859,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,surface_noise,5,5,0.915129,0.902869,0.097131,0.01226,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,context_injection,5,5,0.948618,0.949753,0.050247,-0.001135,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,formatting_changes,5,5,0.948618,0.952441,0.047559,-0.003823,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,paraphrasing,5,5,0.948618,0.913223,0.086777,0.035395,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,reordering,5,5,0.948618,0.939567,0.060433,0.009052,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,surface_noise,5,5,0.948618,0.946626,0.053374,0.001992,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,context_injection,5,5,0.955441,0.947528,0.052472,0.007913,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,formatting_changes,5,5,0.955441,0.959772,0.040228,-0.004331,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,paraphrasing,5,5,0.955441,0.94632,0.05368,0.009121,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,reordering,5,5,0.955441,0.95685,0.04315,-0.001409,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,surface_noise,5,5,0.955441,0.959071,0.040929,-0.00363,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,context_injection,5,5,0.921363,0.827137,0.172863,0.094226,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,formatting_changes,5,5,0.921363,0.897549,0.102451,0.023813,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,paraphrasing,5,5,0.921363,0.854639,0.145361,0.066724,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,reordering,5,5,0.921363,0.874152,0.125848,0.047211,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,surface_noise,5,5,0.921363,0.88137,0.11863,0.039992,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,context_injection,5,5,0.971768,0.96147,0.03853,0.010298,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,formatting_changes,5,5,0.971768,0.959354,0.040646,0.012414,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,paraphrasing,5,5,0.971768,0.955422,0.044578,0.016346,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,reordering,5,5,0.971768,0.952454,0.047546,0.019314,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,surface_noise,5,5,0.971768,0.955975,0.044025,0.015793,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,context_injection,5,5,0.984454,0.982678,0.017322,0.001776,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,formatting_changes,5,5,0.984454,0.978685,0.021315,0.005768,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,paraphrasing,5,5,0.984454,0.981951,0.018049,0.002503,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,reordering,5,5,0.984454,0.969522,0.030478,0.014932,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,surface_noise,5,5,0.984454,0.98217,0.01783,0.002284,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,context_injection,5,5,0.960784,0.954049,0.045951,0.006735,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,formatting_changes,5,5,0.960784,0.956486,0.043514,0.004298,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,paraphrasing,5,5,0.960784,0.902454,0.097546,0.05833,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,reordering,5,5,0.960784,0.944579,0.055421,0.016205,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,surface_noise,5,5,0.960784,0.956346,0.043654,0.004437,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,paraphrasing,5,5,1.0,0.814558,0.185442,0.185442,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,context_injection,5,5,0.969,0.940166,0.059834,0.028834,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,formatting_changes,5,5,0.969,0.92841,0.07159,0.04059,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,paraphrasing,5,5,0.969,0.686166,0.313834,0.282834,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,reordering,5,5,0.969,0.894995,0.105005,0.074004,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,surface_noise,5,5,0.969,0.973845,0.026155,-0.004845,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,context_injection,5,5,1.0,0.991683,0.008317,0.008317,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,formatting_changes,5,5,1.0,0.989811,0.010189,0.010189,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,paraphrasing,5,5,1.0,0.714175,0.285825,0.285825,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,reordering,5,5,1.0,0.984703,0.015297,0.015298,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,surface_noise,5,5,1.0,0.998372,0.001628,0.001628,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,paraphrasing,5,5,1.0,0.899125,0.100875,0.100875,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,reordering,5,5,1.0,0.821117,0.178883,0.178884,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,formatting_changes,5,5,1.0,0.972786,0.027214,0.027214,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,paraphrasing,5,5,1.0,0.646469,0.353531,0.353531,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,context_injection,5,5,0.97739,0.961378,0.038622,0.016012,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,formatting_changes,5,5,0.97739,0.968727,0.031273,0.008662,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,paraphrasing,5,5,0.97739,0.880334,0.119666,0.097055,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,reordering,5,5,0.97739,0.974567,0.025433,0.002822,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,surface_noise,5,5,0.97739,0.975467,0.024533,0.001922,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,context_injection,5,5,0.987924,0.990981,0.009019,-0.003058,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,formatting_changes,5,5,0.987924,0.990584,0.009416,-0.002661,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,paraphrasing,5,5,0.987924,0.734667,0.265333,0.253256,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,reordering,5,5,0.987924,0.975031,0.024969,0.012893,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,surface_noise,5,5,0.987924,0.987918,0.012082,6e-06,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,context_injection,5,5,0.943394,0.948525,0.051475,-0.005131,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,formatting_changes,5,5,0.943394,0.943197,0.056803,0.000197,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,paraphrasing,5,5,0.943394,0.837353,0.162647,0.106041,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,reordering,5,5,0.943394,0.848372,0.151628,0.095022,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,surface_noise,5,5,0.943394,0.929164,0.070836,0.01423,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,context_injection,5,5,0.95788,0.933948,0.066052,0.023932,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,formatting_changes,5,5,0.95788,0.943003,0.056997,0.014877,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,paraphrasing,5,5,0.95788,0.945594,0.054406,0.012286,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,reordering,5,5,0.95788,0.876598,0.123402,0.081282,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,surface_noise,5,5,0.95788,0.958636,0.041364,-0.000756,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,context_injection,5,5,0.967683,0.977873,0.022127,-0.010191,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,formatting_changes,5,5,0.967683,0.934792,0.065208,0.032891,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,paraphrasing,5,5,0.967683,0.771195,0.228805,0.196488,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,reordering,5,5,0.967683,0.967632,0.032368,5.1e-05,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,surface_noise,5,5,0.967683,0.976272,0.023728,-0.008589,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,context_injection,5,5,0.902652,0.871978,0.128022,0.030673,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,formatting_changes,5,5,0.902652,0.920481,0.079519,-0.017829,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,paraphrasing,5,5,0.902652,0.821194,0.178806,0.081458,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,reordering,5,5,0.902652,0.861319,0.138681,0.041333,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,surface_noise,5,5,0.902652,0.929594,0.070406,-0.026942,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,context_injection,5,5,0.929021,0.96451,0.03549,-0.03549,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,formatting_changes,5,5,0.929021,0.96451,0.03549,-0.03549,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,paraphrasing,5,5,0.929021,0.631489,0.368511,0.297531,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,reordering,5,5,0.929021,0.96451,0.03549,-0.03549,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,surface_noise,5,5,0.929021,0.96451,0.03549,-0.03549,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,context_injection,5,5,0.996586,0.997269,0.002731,-0.000683,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,formatting_changes,5,5,0.996586,0.996245,0.003755,0.000341,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,paraphrasing,5,5,0.996586,0.694131,0.305869,0.302455,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,reordering,5,5,0.996586,0.998293,0.001707,-0.001707,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,surface_noise,5,5,0.996586,0.964814,0.035186,0.031773,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,context_injection,5,5,0.983225,0.965227,0.034773,0.017998,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,formatting_changes,5,5,0.983225,0.963433,0.036567,0.019792,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,paraphrasing,5,5,0.983225,0.9279,0.0721,0.055325,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,reordering,5,5,0.983225,0.941162,0.058838,0.042064,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,surface_noise,5,5,0.983225,0.98044,0.01956,0.002785,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,context_injection,5,5,0.978728,0.981061,0.018939,-0.002333,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,formatting_changes,5,5,0.978728,0.982662,0.017338,-0.003934,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,paraphrasing,5,5,0.978728,0.781307,0.218693,0.197421,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,reordering,5,5,0.978728,0.975411,0.024589,0.003317,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,surface_noise,5,5,0.978728,0.984835,0.015165,-0.006107,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,context_injection,5,5,0.948894,0.952965,0.047035,-0.004071,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,formatting_changes,5,5,0.948894,0.953411,0.046589,-0.004517,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,paraphrasing,5,5,0.948894,0.892758,0.107242,0.056136,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,reordering,5,5,0.948894,0.949839,0.050161,-0.000944,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,surface_noise,5,5,0.948894,0.950393,0.049607,-0.001499,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,context_injection,5,5,0.98956,0.991648,0.008352,-0.002088,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,formatting_changes,5,5,0.98956,0.991775,0.008225,-0.002215,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,paraphrasing,5,5,0.98956,0.703259,0.296741,0.286301,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,reordering,5,5,0.98956,0.951913,0.048087,0.037647,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,surface_noise,5,5,0.98956,0.992317,0.007683,-0.002757,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,formatting_changes,5,5,1.0,0.995889,0.004111,0.004112,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,paraphrasing,5,5,1.0,0.756151,0.243849,0.243849,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,reordering,5,5,1.0,0.997218,0.002782,0.002782,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,surface_noise,5,5,1.0,0.989922,0.010078,0.010078,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,context_injection,5,5,1.0,0.998668,0.001332,0.001333,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,formatting_changes,5,5,1.0,0.998123,0.001877,0.001877,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,paraphrasing,5,5,1.0,0.894088,0.105912,0.105912,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,reordering,5,5,1.0,0.99861,0.00139,0.001391,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,surface_noise,5,5,1.0,0.998668,0.001332,0.001333,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,context_injection,5,5,0.975442,0.961223,0.038777,0.014219,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,formatting_changes,5,5,0.975442,0.894067,0.105933,0.081375,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,paraphrasing,5,5,0.975442,0.706238,0.293762,0.269204,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,reordering,5,5,0.975442,0.891498,0.108502,0.083944,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,surface_noise,5,5,0.975442,0.984556,0.015444,-0.009114,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,paraphrasing,5,5,1.0,0.861742,0.138258,0.138258,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,paraphrasing,5,5,1.0,0.881619,0.118381,0.118382,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,reordering,5,5,1.0,0.975707,0.024293,0.024293,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,paraphrasing,5,5,1.0,0.743729,0.256271,0.256271,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,reordering,5,5,1.0,0.777581,0.222419,0.222419,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,context_injection,5,5,0.939146,0.919254,0.080746,0.019893,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,formatting_changes,5,5,0.939146,0.914683,0.085317,0.024463,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,paraphrasing,5,5,0.939146,0.921752,0.078248,0.017394,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,reordering,5,5,0.939146,0.923006,0.076994,0.01614,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,surface_noise,5,5,0.939146,0.924804,0.075196,0.014342,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,context_injection,5,5,0.993384,0.994707,0.005293,-0.001323,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,formatting_changes,5,5,0.993384,0.996692,0.003308,-0.003308,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,paraphrasing,5,5,0.993384,0.698853,0.301147,0.294531,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,reordering,5,5,0.993384,0.985621,0.014379,0.007764,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,surface_noise,5,5,0.993384,0.996692,0.003308,-0.003308,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,context_injection,5,5,0.938234,0.927503,0.072497,0.010731,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,formatting_changes,5,5,0.938234,0.902888,0.097112,0.035346,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,paraphrasing,5,5,0.938234,0.601057,0.398943,0.337177,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,reordering,5,5,0.938234,0.870712,0.129288,0.067522,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,surface_noise,5,5,0.938234,0.894663,0.105337,0.043571,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,context_injection,5,5,0.907541,0.905855,0.094145,0.001687,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,formatting_changes,5,5,0.907541,0.875626,0.124374,0.031915,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,paraphrasing,5,5,0.907541,0.853248,0.146752,0.054293,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,reordering,5,5,0.907541,0.928693,0.071307,-0.021152,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,surface_noise,5,5,0.907541,0.931967,0.068033,-0.024426,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,context_injection,5,5,0.99956,0.990042,0.009958,0.009518,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,formatting_changes,5,5,0.99956,0.999252,0.000748,0.000308,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,paraphrasing,5,5,0.99956,0.744217,0.255783,0.255342,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,reordering,5,5,0.99956,0.947669,0.052331,0.051891,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,surface_noise,5,5,0.99956,0.999516,0.000484,4.4e-05,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,context_injection,5,5,1.0,0.998845,0.001155,0.001155,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,formatting_changes,5,5,1.0,0.994085,0.005915,0.005915,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,paraphrasing,5,5,1.0,0.927029,0.072971,0.072971,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,surface_noise,5,5,1.0,0.998845,0.001155,0.001155,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,context_injection,5,5,0.976026,0.968459,0.031541,0.007567,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,formatting_changes,5,5,0.976026,0.971872,0.028128,0.004154,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,paraphrasing,5,5,0.976026,0.628021,0.371979,0.348005,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,reordering,5,5,0.976026,0.947295,0.052705,0.028731,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,surface_noise,5,5,0.976026,0.973455,0.026545,0.002571,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,context_injection,5,5,0.963267,0.954315,0.045685,0.008952,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,formatting_changes,5,5,0.963267,0.960586,0.039414,0.002681,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,paraphrasing,5,5,0.963267,0.80299,0.19701,0.160277,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,reordering,5,5,0.963267,0.933791,0.066209,0.029476,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,surface_noise,5,5,0.963267,0.95866,0.04134,0.004607,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,context_injection,5,5,0.866739,0.85952,0.14048,0.007219,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,formatting_changes,5,5,0.866739,0.869497,0.130503,-0.002758,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,paraphrasing,5,5,0.866739,0.696554,0.303446,0.170184,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,reordering,5,5,0.866739,0.687944,0.312056,0.178794,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,surface_noise,5,5,0.866739,0.879458,0.120542,-0.012719,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,context_injection,5,5,0.97487,0.945847,0.054153,0.029023,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,formatting_changes,5,5,0.97487,0.975094,0.024906,-0.000224,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,paraphrasing,5,5,0.97487,0.916165,0.083835,0.058705,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,reordering,5,5,0.97487,0.94038,0.05962,0.03449,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,surface_noise,5,5,0.97487,0.975205,0.024795,-0.000335,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,context_injection,5,5,0.963628,0.944311,0.055689,0.019316,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,formatting_changes,5,5,0.963628,0.981814,0.018186,-0.018186,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,paraphrasing,5,5,0.963628,0.530851,0.469149,0.432776,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,reordering,5,5,0.963628,0.866516,0.133484,0.097111,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,surface_noise,5,5,0.963628,0.979168,0.020832,-0.015541,sentence-transformers/all-MiniLM-L6-v2
