item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
code_generation_64,code_generation,formatting_changes,5,5,0.96154,0.955963,0.044037,0.005577,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,paraphrasing,5,5,0.96154,0.845628,0.154372,0.115912,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,reordering,5,5,0.96154,0.908599,0.091401,0.052941,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_64,code_generation,surface_noise,5,5,0.96154,0.960236,0.039764,0.001304,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,paraphrasing,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,reordering,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_68,code_generation,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,formatting_changes,5,5,1.0,0.998407,0.001593,0.001593,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,paraphrasing,5,5,1.0,0.967044,0.032956,0.032956,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,reordering,5,5,1.0,0.992035,0.007965,0.007965,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_7,code_generation,surface_noise,5,5,1.0,0.992035,0.007965,0.007965,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,context_injection,5,5,0.965796,0.959835,0.040165,0.005962,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,formatting_changes,5,5,0.965796,0.949665,0.050335,0.016131,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,paraphrasing,5,5,0.965796,0.959964,0.040036,0.005832,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,reordering,5,5,0.965796,0.895603,0.104397,0.070193,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_71,code_generation,surface_noise,5,5,0.965796,0.955532,0.044468,0.010264,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,context_injection,5,5,0.89621,0.795399,0.204601,0.100811,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,formatting_changes,5,5,0.89621,0.896797,0.103203,-0.000587,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,paraphrasing,5,5,0.89621,0.8736,0.1264,0.02261,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,reordering,5,5,0.89621,0.864958,0.135042,0.031252,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_75,code_generation,surface_noise,5,5,0.89621,0.711615,0.288385,0.184595,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,context_injection,5,5,0.985922,0.800521,0.199479,0.185401,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,formatting_changes,5,5,0.985922,0.901685,0.098315,0.084238,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,paraphrasing,5,5,0.985922,0.708485,0.291515,0.277437,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,reordering,5,5,0.985922,0.926225,0.073775,0.059697,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_78,code_generation,surface_noise,5,5,0.985922,0.904201,0.095799,0.081721,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,context_injection,5,5,0.868444,0.889306,0.110694,-0.020862,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,formatting_changes,5,5,0.868444,0.848507,0.151493,0.019937,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,paraphrasing,5,5,0.868444,0.812408,0.187592,0.056036,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,reordering,5,5,0.868444,0.643748,0.356252,0.224696,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_82,code_generation,surface_noise,5,5,0.868444,0.884069,0.115931,-0.015625,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,context_injection,5,5,0.949662,0.918389,0.081611,0.031273,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,formatting_changes,5,5,0.949662,0.904813,0.095187,0.044849,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,paraphrasing,5,5,0.949662,0.914996,0.085004,0.034666,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,reordering,5,5,0.949662,0.949244,0.050756,0.000418,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_83,code_generation,surface_noise,5,5,0.949662,0.937497,0.062503,0.012165,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,context_injection,5,5,0.82523,0.714737,0.285263,0.110492,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,formatting_changes,5,5,0.82523,0.871246,0.128754,-0.046016,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,paraphrasing,5,5,0.82523,0.853404,0.146596,-0.028174,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,reordering,5,5,0.82523,0.85844,0.14156,-0.033211,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_85,code_generation,surface_noise,5,5,0.82523,0.892056,0.107944,-0.066826,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,context_injection,5,5,0.950825,0.96316,0.03684,-0.012335,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,formatting_changes,5,5,0.950825,0.972413,0.027587,-0.021588,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,paraphrasing,5,5,0.950825,0.840169,0.159831,0.110656,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,reordering,5,5,0.950825,0.958314,0.041686,-0.007488,"sklearn HashingVectorizer char_wb(3,5) cosine"
code_generation_92,code_generation,surface_noise,5,5,0.950825,0.963301,0.036699,-0.012475,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,context_injection,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,formatting_changes,5,5,1.0,0.820358,0.179642,0.179642,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,paraphrasing,5,5,1.0,0.386755,0.613245,0.613245,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,reordering,5,5,1.0,0.494885,0.505115,0.505115,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10038,factual_qa,surface_noise,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,paraphrasing,5,5,1.0,0.354267,0.645733,0.645733,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,reordering,5,5,1.0,0.848876,0.151124,0.151124,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10197,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,context_injection,5,5,0.833984,0.741006,0.258994,0.092978,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,formatting_changes,5,5,0.833984,0.834326,0.165674,-0.000342,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,paraphrasing,5,5,0.833984,0.365823,0.634177,0.468161,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,reordering,5,5,0.833984,0.808417,0.191583,0.025567,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10550,factual_qa,surface_noise,5,5,0.833984,0.852396,0.147604,-0.018412,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,context_injection,5,5,1.0,0.967411,0.032589,0.032589,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,formatting_changes,5,5,1.0,0.825476,0.174524,0.174524,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,paraphrasing,5,5,1.0,0.341443,0.658557,0.658557,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,reordering,5,5,1.0,0.75867,0.24133,0.24133,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10779,factual_qa,surface_noise,5,5,1.0,0.983705,0.016295,0.016295,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,context_injection,5,5,0.888011,0.891509,0.108491,-0.003498,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,formatting_changes,5,5,0.888011,0.898652,0.101348,-0.010641,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,paraphrasing,5,5,0.888011,0.75178,0.24822,0.136232,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,reordering,5,5,0.888011,0.859764,0.140236,0.028247,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_10908,factual_qa,surface_noise,5,5,0.888011,0.861181,0.138819,0.02683,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,paraphrasing,5,5,1.0,0.422983,0.577017,0.577017,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11075,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,context_injection,5,5,0.962216,0.981108,0.018892,-0.018892,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,formatting_changes,5,5,0.962216,0.981108,0.018892,-0.018892,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,paraphrasing,5,5,0.962216,0.522212,0.477788,0.440004,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,reordering,5,5,0.962216,0.931574,0.068426,0.030642,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11262,factual_qa,surface_noise,5,5,0.962216,0.981108,0.018892,-0.018892,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,context_injection,5,5,0.946767,0.959061,0.040939,-0.012294,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,formatting_changes,5,5,0.946767,0.962191,0.037809,-0.015424,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,paraphrasing,5,5,0.946767,0.54006,0.45994,0.406707,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,reordering,5,5,0.946767,0.861889,0.138111,0.084878,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11313,factual_qa,surface_noise,5,5,0.946767,0.883176,0.116824,0.063591,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,context_injection,5,5,0.921563,0.887993,0.112007,0.033569,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,formatting_changes,5,5,0.921563,0.898623,0.101377,0.02294,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,paraphrasing,5,5,0.921563,0.641412,0.358588,0.280151,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,reordering,5,5,0.921563,0.772438,0.227562,0.149125,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11559,factual_qa,surface_noise,5,5,0.921563,0.90194,0.09806,0.019623,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,context_injection,5,5,0.869515,0.831515,0.168485,0.038,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,formatting_changes,5,5,0.869515,0.888404,0.111596,-0.018889,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,paraphrasing,5,5,0.869515,0.799932,0.200068,0.069583,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,reordering,5,5,0.869515,0.83123,0.16877,0.038285,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_11773,factual_qa,surface_noise,5,5,0.869515,0.852172,0.147828,0.017343,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,context_injection,5,5,0.968597,0.984298,0.015702,-0.015702,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,formatting_changes,5,5,0.968597,0.965456,0.034544,0.00314,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,paraphrasing,5,5,0.968597,0.576922,0.423078,0.391675,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,reordering,5,5,0.968597,0.922343,0.077657,0.046254,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1292,factual_qa,surface_noise,5,5,0.968597,0.97596,0.02404,-0.007363,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,context_injection,5,5,0.978414,0.667962,0.332038,0.310452,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,formatting_changes,5,5,0.978414,0.925503,0.074497,0.052911,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,paraphrasing,5,5,0.978414,0.6195,0.3805,0.358915,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,reordering,5,5,0.978414,0.602561,0.397439,0.375853,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1302,factual_qa,surface_noise,5,5,0.978414,0.862518,0.137482,0.115896,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,context_injection,5,5,0.981996,0.980196,0.019804,0.0018,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,formatting_changes,5,5,0.981996,0.985597,0.014403,-0.003601,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,paraphrasing,5,5,0.981996,0.3579,0.6421,0.624096,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,reordering,5,5,0.981996,0.913549,0.086451,0.068447,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_1601,factual_qa,surface_noise,5,5,0.981996,0.990998,0.009002,-0.009002,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,context_injection,5,5,1.0,0.966539,0.033461,0.033461,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,paraphrasing,5,5,1.0,0.422889,0.577111,0.577111,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2022,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,context_injection,5,5,0.914268,0.919424,0.080576,-0.005156,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,formatting_changes,5,5,0.914268,0.914194,0.085806,7.4e-05,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,paraphrasing,5,5,0.914268,0.773713,0.226287,0.140555,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,reordering,5,5,0.914268,0.899669,0.100331,0.0146,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2289,factual_qa,surface_noise,5,5,0.914268,0.909329,0.090671,0.004939,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,context_injection,5,5,0.910292,0.902533,0.097467,0.007758,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,formatting_changes,5,5,0.910292,0.90539,0.09461,0.004902,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,paraphrasing,5,5,0.910292,0.684246,0.315754,0.226046,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,reordering,5,5,0.910292,0.846514,0.153486,0.063778,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_2682,factual_qa,surface_noise,5,5,0.910292,0.901797,0.098203,0.008495,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,context_injection,5,5,0.908526,0.882741,0.117259,0.025785,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,formatting_changes,5,5,0.908526,0.883193,0.116807,0.025332,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,paraphrasing,5,5,0.908526,0.828282,0.171718,0.080244,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,reordering,5,5,0.908526,0.871241,0.128759,0.037285,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3095,factual_qa,surface_noise,5,5,0.908526,0.894378,0.105622,0.014148,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,context_injection,5,5,0.70162,0.662562,0.337438,0.039058,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,formatting_changes,5,5,0.70162,0.66333,0.33667,0.03829,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,paraphrasing,5,5,0.70162,0.494231,0.505769,0.207389,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,reordering,5,5,0.70162,0.619811,0.380189,0.081809,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3135,factual_qa,surface_noise,5,5,0.70162,0.714947,0.285053,-0.013327,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,paraphrasing,5,5,1.0,0.145976,0.854024,0.854024,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,reordering,5,5,1.0,0.055048,0.944952,0.944952,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3339,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,paraphrasing,5,5,1.0,0.566922,0.433078,0.433078,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,reordering,5,5,1.0,0.937054,0.062946,0.062946,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3373,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,paraphrasing,5,5,1.0,0.035019,0.964981,0.964981,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,reordering,5,5,1.0,0.851946,0.148054,0.148054,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3740,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,paraphrasing,5,5,1.0,0.354956,0.645044,0.645044,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_3976,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,context_injection,5,5,0.983158,0.981474,0.018526,0.001684,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,formatting_changes,5,5,0.983158,0.976421,0.023579,0.006737,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,paraphrasing,5,5,0.983158,0.591883,0.408117,0.391275,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,reordering,5,5,0.983158,0.985105,0.014895,-0.001947,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4029,factual_qa,surface_noise,5,5,0.983158,0.976421,0.023579,0.006737,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,context_injection,5,5,1.0,0.911817,0.088183,0.088183,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,paraphrasing,5,5,1.0,0.549383,0.450617,0.450617,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_4277,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,context_injection,5,5,0.827809,0.651449,0.348551,0.17636,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,formatting_changes,5,5,0.827809,0.754656,0.245344,0.073153,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,paraphrasing,5,5,0.827809,0.666649,0.333351,0.16116,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,reordering,5,5,0.827809,0.698651,0.301349,0.129157,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5271,factual_qa,surface_noise,5,5,0.827809,0.796851,0.203149,0.030957,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,context_injection,5,5,0.761523,0.75913,0.24087,0.002393,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,formatting_changes,5,5,0.761523,0.580458,0.419542,0.181066,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,paraphrasing,5,5,0.761523,0.539481,0.460519,0.222043,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,reordering,5,5,0.761523,0.677898,0.322102,0.083626,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5359,factual_qa,surface_noise,5,5,0.761523,0.825061,0.174939,-0.063538,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,context_injection,5,5,0.876803,0.87131,0.12869,0.005492,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,formatting_changes,5,5,0.876803,0.883532,0.116468,-0.006729,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,paraphrasing,5,5,0.876803,0.753587,0.246413,0.123215,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,reordering,5,5,0.876803,0.866625,0.133375,0.010178,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_5525,factual_qa,surface_noise,5,5,0.876803,0.880996,0.119004,-0.004193,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,context_injection,5,5,0.832568,0.787822,0.212178,0.044746,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,formatting_changes,5,5,0.832568,0.851193,0.148807,-0.018625,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,paraphrasing,5,5,0.832568,0.521838,0.478162,0.31073,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,reordering,5,5,0.832568,0.660811,0.339189,0.171757,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6353,factual_qa,surface_noise,5,5,0.832568,0.853845,0.146155,-0.021278,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,context_injection,5,5,0.894214,0.9385,0.0615,-0.044286,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,formatting_changes,5,5,0.894214,0.938806,0.061194,-0.044592,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,paraphrasing,5,5,0.894214,0.577925,0.422075,0.316289,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,reordering,5,5,0.894214,0.794213,0.205787,0.100001,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6442,factual_qa,surface_noise,5,5,0.894214,0.938806,0.061194,-0.044592,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,context_injection,5,5,1.0,0.572409,0.427591,0.427591,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,paraphrasing,5,5,1.0,0.588573,0.411427,0.411427,"sklearn HashingVectorizer char_wb(3,5) cosine"
